schemaname|table_name|column|data_type|order
demos_qa|nrb_excp|filler26|character varying|182
demos_qa|nrb_excp|clnt_hhld_updt_dt|character varying|183
demos_qa|nrb_excp|filler27|character varying|184
demos_qa|nrb_excp|cr_chck_stts_cd|character varying|185
demos_qa|nrb_excp|filler28|character varying|186
demos_qa|nrb_excp|cr_chck_rvw_dt|character varying|187
demos_qa|nrb_excp|filler29|character varying|188
demos_qa|nrb_excp|funds_advn_ind|character varying|189
demos_qa|nrb_excp|ps_trd_cmprs_cd|character varying|190
demos_qa|nrb_excp|tax_usa_wthld_l_cd|character varying|191
demos_qa|nrb_excp|w8_s_cd|character varying|192
demos_qa|nrb_excp|filler30|character varying|193
demos_qa|nrb_excp|w8_s_cert_dt|character varying|194
demos_qa|nrb_excp|filler31|character varying|195
demos_qa|nrb_excp|w8_chg_dt|character varying|196
demos_qa|nrb_excp|filler32|character varying|197
demos_qa|nrb_excp|w8_l_cd|character varying|198
demos_qa|nrb_excp|eqty_cmmsn_ovrd_cd|character varying|199
demos_qa|nrb_excp|ina_ind|character varying|200
demos_qa|nrb_excp|tefra_sub_cd|character varying|201
demos_qa|nrb_excp|srce_of_add_cd|character varying|202
demos_qa|nrb_excp|brkr_prim_nbr|character varying|203
demos_qa|nrb_excp|acm_vndr_nbr|character varying|204
demos_qa|nrb_excp|cncl_acm_vndr_nbr|character varying|205
demos_qa|nrb_excp|funds_exp_slot_nbr|character varying|206
demos_qa|nrb_excp|filler33|character varying|207
demos_qa|profile_|firm_id|integer|1
demos_qa|profile_|profile_name|character varying|2
demos_qa|profile_|comp_type_cd|character varying|3
demos_qa|profile_|comp_selected|character varying|4
demos_qa|profile_|insert_ts|date|5
demos_qa|profile_|update_ts|date|6
demos_qa|reorg_excp|file_name_var|character varying|1
demos_qa|reorg_excp|file_load_date|timestamp without time zone|2
demos_qa|reorg_excp|exception_type|character varying|3
demos_qa|reorg_excp|exception_desc|character varying|4
demos_qa|reorg_excp|load_status|character varying|5
demos_qa|reorg_excp|css_client|character varying|6
demos_qa|reorg_excp|css_reorg_indicator|character varying|7
demos_qa|reorg_excp|css_reorg_year|character varying|8
demos_qa|reorg_excp|css_reorg_month|character varying|9
demos_qa|reorg_excp|css_reorg_day|character varying|10
demos_qa|reorg_excp|css_reorg_sequence_number|character varying|11
demos_qa|reorg_excp|css_reorg_option|character varying|12
demos_qa|reorg_excp|css_reorg_payterm|character varying|13
demos_qa|reorg_excp|css_reorg_type|character varying|14
demos_qa|reorg_excp|css_reorg_cusip_cntry_code|character varying|15
demos_qa|reorg_excp|css_reorg_cusip_9|character varying|16
demos_qa|reorg_excp|css_reorg_cusip_intl_ckdgt|character varying|17
demos_qa|reorg_excp|css_reorg_cusip_adp_last_3|character varying|18
demos_qa|reorg_excp|css_reorg_vendor_id|character varying|19
demos_qa|reorg_excp|css_reorg_unique_id|character varying|20
demos_qa|reorg_excp|css_reorg_record_type|character varying|21
demos_qa|reorg_excp|css_reorg_rate_option|character varying|22
demos_qa|reorg_excp|css_reorg_rate_payterm|character varying|23
demos_qa|reorg_excp|css_reorg_vol_mand_ind|character varying|24
demos_qa|reorg_excp|filer|character varying|25
demos_qa|reorg_excp|css_old_adp_number|character varying|26
demos_qa|reorg_excp|css_new_adp_number|character varying|27
demos_qa|reorg_excp|css_stock_rate|character varying|28
demos_qa|reorg_excp|css_stock_numerator|character varying|29
demos_qa|reorg_excp|css_stock_denominator|character varying|30
demos_qa|reorg_excp|css_distribution_type|character varying|31
demos_qa|reorg_excp|css_ex_date|character varying|32
demos_qa|reorg_excp|css_book_date|character varying|33
demos_qa|reorg_excp|css_record_date|character varying|34
demos_qa|reorg_excp|css_pay_date|character varying|35
demos_qa|reorg_excp|css_source|character varying|36
demos_qa|reorg_excp|css_cash_in_lieu_rate|character varying|37
demos_qa|reorg_excp|css_cash_in_lieu_curr|character varying|38
demos_qa|reorg_excp|css_exercise_price|character varying|39
demos_qa|reorg_excp|css_exercise_price_curr|character varying|40
demos_qa|reorg_excp|css_reorg_rate|character varying|41
demos_qa|reorg_excp|css_reorg_rate_curr|character varying|42
demos_qa|reorg_excp|css_reorg_div_int_rate|character varying|43
demos_qa|reorg_excp|css_corp_action_id|character varying|44
demos_qa|reorg_excp|css_pre_refunded_defeased_ind|character varying|45
demos_qa|std_upload_col_position|file_name|character varying|1
demos_qa|std_upload_col_position|column_name|character varying|2
demos_qa|std_upload_col_position|column_position|integer|3
demos_qa|std_upload_col_position|data_type|character varying|4
demos_qa|stg_account|firm_id|smallint|1
demos_qa|stg_account|batch_dt|date|2
demos_qa|stg_account|customer_nbr|character varying|3
demos_qa|stg_account|fa_advsry_nbr|character varying|4
demos_qa|stg_account|advsry_acct_type_cd|character|5
demos_qa|stg_account|advsry_status_cd|character|6
demos_qa|stg_account|advsry_model_id|character varying|7
demos_qa|stg_account|adv_prf_st_dt|date|8
demos_qa|stg_account|adv_prf_end_dt|date|9
demos_qa|stg_account|social_restriction_cd|character varying|10
demos_qa|stg_account|ticker_cd|character varying|11
demos_qa|stg_account|processing_dt|date|12
demos_qa|stg_account|created_ts|timestamp without time zone|13
demos_qa|stg_account_|account_id|numeric(12,0)|1
demos_qa|stg_account_|bas_account_id|character varying|2
demos_qa|stg_account_|data_source_id|smallint|3
demos_qa|stg_account_|model_id|numeric(6,0)|4
demos_qa|stg_account_|portfolio_base_currency_cd|character|5
demos_qa|stg_account_|performance_method|character|6
demos_qa|stg_account_|pairing_method_id|smallint|7
demos_qa|stg_account_|advisor_id|numeric(7,0)|8
demos_qa|stg_account_|business_unit_id|numeric(7,0)|9
demos_qa|stg_account_|status_cd|smallint|10
demos_qa|stg_account_|amortization_|smallint|11
demos_qa|stg_account_|accretion_|smallint|12
demos_qa|stg_account_|estimated_tax_rate|numeric(7,5)|13
demos_qa|stg_account_|preferred_nap_seq|smallint|14
demos_qa|stg_account_|performance_period|smallint|15
demos_qa|stg_account_|performance_start_dt|timestamp without time zone|16
demos_qa|stg_account_|invest_obj|smallint|17
demos_qa|stg_account_|valid_from_dt|timestamp without time zone|18
demos_qa|stg_account_|valid_to_dt|timestamp without time zone|19
demos_qa|stg_account_|last_good_reconciliation_dt|timestamp without time zone|20
demos_qa|stg_account_|total_market_value|numeric(26,10)|21
demos_qa|stg_account_|insert_ts|timestamp without time zone|22
demos_qa|stg_account_|update_ts|timestamp without time zone|23
demos_qa|stg_account_|include_in_statements|smallint|24
demos_qa|stg_account_|account_class_id|integer|25
demos_qa|stg_account_|reconciliation_ind|boolean|26
demos_qa|stg_account_|auto_book_dvp_ind|boolean|27
demos_qa|stg_account_|process_ind|boolean|28
demos_qa|stg_account_|irs_1099_filing_ind|boolean|29
demos_qa|stg_account_|report_uncovered_sales_ind|boolean|30
demos_qa|stg_account_|wash_sale_ind|boolean|31
demos_qa|stg_account_|step_up_percentage|numeric(4,3)|32
demos_qa|stg_account_|txn_in_sproc|integer|33
demos_qa|stg_account_|meld_account_group_id|numeric(7,0)|34
demos_qa|stg_account_excp|file_name_var|character varying|1
demos_qa|stg_account_excp|file_load_date|timestamp without time zone|2
demos_qa|stg_account_excp|exception_type|character varying|3
demos_qa|stg_account_excp|exception_desc|character varying|4
demos_qa|stg_account_excp|load_status|character varying|5
demos_qa|stg_account_excp|source_row_ref|character varying|6
demos_qa|stg_account_excp|firm_id|smallint|7
demos_qa|stg_account_excp|batch_dt|date|8
demos_qa|stg_account_excp|customer_nbr|character varying|9
demos_qa|stg_account_excp|fa_advsry_nbr|character varying|10
demos_qa|stg_account_excp|advsry_acct_type_cd|character|11
demos_qa|stg_account_excp|advsry_status_cd|character|12
demos_qa|stg_account_excp|advsry_model_id|character varying|13
demos_qa|stg_account_excp|adv_prf_st_dt|date|14
demos_qa|stg_account_excp|adv_prf_end_dt|date|15
demos_qa|stg_account_excp|social_restriction_cd|character varying|16
demos_qa|stg_account_excp|ticker_cd|character varying|17
demos_qa|stg_account_excp|processing_dt|date|18
demos_qa|stg_account_excp|created_ts|timestamp without time zone|19
demos_qa|stg_account_info|firm_id|smallint|1
demos_qa|stg_account_info|batch_dt|date|2
demos_qa|stg_account_info|record_type_cd|character varying|3
demos_qa|stg_account_info|client_nbr|character varying|4
demos_qa|stg_account_info|branch_cd|character varying|5
demos_qa|stg_account_info|account_cd|character varying|6
demos_qa|stg_account_info|action_cd|character varying|7
demos_qa|stg_account_info|account_clsfn_cd|character varying|8
demos_qa|stg_account_info|tax_usa_wthld_s_cd|character varying|9
demos_qa|stg_account_info|ira_mtr_plan_cd|character varying|10
demos_qa|stg_account_info|rtrmt_pln_sbjct_cd|character varying|11
demos_qa|stg_account_info|rtrmt_plan_cd|character varying|12
demos_qa|stg_account_info|rtrmt_pln_clnt_cd|character varying|13
demos_qa|stg_account_info|sell_cd|character varying|14
demos_qa|stg_account_info|buy_cd|character varying|15
demos_qa|stg_account_info|custodial_flip_ind|character varying|16
demos_qa|stg_account_info|record_opened_dt|date|17
demos_qa|stg_account_info|currency_cd|character varying|18
demos_qa|stg_account_info|rr_cd|character varying|19
demos_qa|stg_account_info|processing_dt|date|20
demos_qa|stg_account_info|created_ts|timestamp without time zone|21
demos_qa|stg_account_sleeve|firm_id|smallint|1
demos_qa|stg_account_sleeve|batch_dt|date|2
demos_qa|stg_account_sleeve|sleeve_name|character varying|3
demos_qa|stg_account_sleeve|account_name|character varying|4
demos_qa|stg_account_sleeve|sponsor|character varying|5
demos_qa|stg_account_sleeve|sponsor_code|character varying|6
demos_qa|stg_account_sleeve|client_account_number|character varying|7
demos_qa|stg_account_sleeve|manager|character varying|8
demos_qa|stg_account_sleeve|segment|character varying|9
demos_qa|stg_account_sleeve|style|character varying|10
demos_qa|stg_account_sleeve|sub_style|character varying|11
demos_qa|stg_account_sleeve|model_name|character varying|12
demos_qa|stg_account_sleeve|model_description|character varying|13
demos_qa|stg_account_sleeve|selling_rule|character varying|14
demos_qa|stg_account_sleeve|last_update_date|timestamp without time zone|15
demos_qa|stg_account_sleeve|inception_date|date|16
demos_qa|stg_account_sleeve|termination_date|date|17
demos_qa|stg_account_sleeve|total_value|numeric(26,10)|18
demos_qa|stg_account_sleeve|total_cash|numeric(26,10)|19
demos_qa|stg_account_sleeve|processing_dt|date|20
demos_qa|stg_account_sleeve|created_ts|timestamp without time zone|21
demos_qa|stg_account_sleeve_excp|file_name_var|character varying|1
demos_qa|stg_account_sleeve_excp|file_load_date|timestamp without time zone|2
demos_qa|stg_account_sleeve_excp|exception_type|character varying|3
demos_qa|stg_account_sleeve_excp|exception_desc|character varying|4
demos_qa|stg_account_sleeve_excp|load_status|character varying|5
demos_qa|stg_account_sleeve_excp|firm_id|smallint|6
demos_qa|stg_account_sleeve_excp|batch_dt|date|7
demos_qa|stg_account_sleeve_excp|sleeve_name|character varying|8
demos_qa|stg_account_sleeve_excp|account_name|character varying|9
demos_qa|stg_account_sleeve_excp|sponsor|character varying|10
demos_qa|stg_account_sleeve_excp|sponsor_code|character varying|11
demos_qa|stg_account_sleeve_excp|client_account_number|character varying|12
demos_qa|stg_account_sleeve_excp|manager|character varying|13
demos_qa|stg_account_sleeve_excp|segment|character varying|14
demos_qa|stg_account_sleeve_excp|style|character varying|15
demos_qa|stg_account_sleeve_excp|sub_style|character varying|16
demos_qa|stg_account_sleeve_excp|model_name|character varying|17
demos_qa|stg_account_sleeve_excp|model_description|character varying|18
demos_qa|stg_account_sleeve_excp|selling_rule|character varying|19
demos_qa|stg_account_sleeve_excp|last_update_date|timestamp without time zone|20
demos_qa|stg_account_sleeve_excp|inception_date|date|21
demos_qa|stg_account_sleeve_excp|termination_date|date|22
demos_qa|stg_account_sleeve_excp|total_value|numeric(26,10)|23
demos_qa|stg_account_sleeve_excp|total_cash|numeric(26,10)|24
demos_qa|stg_account_sleeve_excp|processing_dt|date|25
demos_qa|stg_account_sleeve_excp|created_ts|timestamp without time zone|26
demos_qa|stg_accrual_conv|firm_id|smallint|1
demos_qa|stg_accrual_conv|batch_dt|date|2
demos_qa|stg_accrual_conv|short_nm|character varying|3
demos_qa|stg_accrual_conv|sector_cd|character varying|4
demos_qa|stg_accrual_conv|port_|character varying|5
demos_qa|stg_accrual_conv|mv_accrual_flg|character|6
demos_qa|stg_accrual_conv|effective_dt|date|7
demos_qa|stg_accrual_conv|mv_accrual_val|numeric(26,10)|8
demos_qa|stg_accrual_conv|change_dt|date|9
demos_qa|stg_accrual_conv|account_nbr|character varying|10
demos_qa|stg_accrual_conv|processing_dt|date|11
demos_qa|stg_accrual_conv|created_ts|timestamp without time zone|12
demos_qa|stg_accrual_conv_excp|file_name_var|character varying|1
demos_qa|stg_accrual_conv_excp|file_load_date|timestamp without time zone|2
demos_qa|stg_accrual_conv_excp|exception_type|character varying|3
demos_qa|stg_accrual_conv_excp|exception_desc|character varying|4
demos_qa|stg_accrual_conv_excp|load_status|character varying|5
demos_qa|stg_accrual_conv_excp|source_row_ref|character varying|6
demos_qa|stg_accrual_conv_excp|firm_id|smallint|7
demos_qa|stg_accrual_conv_excp|batch_dt|date|8
demos_qa|stg_accrual_conv_excp|short_nm|character varying|9
demos_qa|stg_accrual_conv_excp|sector_cd|character varying|10
demos_qa|stg_accrual_conv_excp|port_|character varying|11
demos_qa|stg_accrual_conv_excp|mv_accrual_flg|character|12
demos_qa|stg_accrual_conv_excp|effective_dt|character varying|13
demos_qa|stg_accrual_conv_excp|mv_accrual_val|character varying|14
demos_qa|stg_accrual_conv_excp|change_dt|character varying|15
demos_qa|stg_accrual_conv_excp|account_nbr|character varying|16
demos_qa|stg_accrual_conv_excp|processing_dt|date|17
demos_qa|stg_accrual_conv_excp|created_ts|timestamp without time zone|18
demos_qa|stg_activity_|activity_id|numeric(24,0)|1
demos_qa|stg_activity_|account_id|numeric(12,0)|2
demos_qa|stg_activity_|strategy_id|integer|3
demos_qa|stg_activity_|activity_type_id|smallint|4
demos_qa|stg_activity_|security_id|numeric(12,0)|5
demos_qa|stg_activity_|activity_dt|date|6
demos_qa|stg_activity_|tla_dt|date|7
demos_qa|stg_activity_|tla_dt_reliable_ind|boolean|8
demos_qa|stg_activity_|corp_action_decl_id|numeric(12,0)|9
demos_qa|stg_activity_|corp_action_decl_reliable_ind|boolean|10
demos_qa|stg_activity_|effective_dt|date|11
demos_qa|stg_activity_|tax_dt|date|12
demos_qa|stg_activity_|business_dt|date|13
demos_qa|stg_activity_|advisor_cd|character varying|14
demos_qa|stg_activity_|advisor_id|numeric(7,0)|15
demos_qa|stg_activity_|business_unit_id|numeric(7,0)|16
demos_qa|stg_activity_|user_id|numeric(18,0)|17
demos_qa|stg_activity_|trailer_|character varying|18
demos_qa|stg_activity_|net_amount|numeric(26,10)|19
demos_qa|stg_activity_|as_of_ind|smallint|20
demos_qa|stg_activity_|cancel_ind|boolean|21
demos_qa|stg_activity_|foreign_currency_ind|boolean|22
demos_qa|stg_activity_|muse_activity_id|numeric(24,0)|23
demos_qa|stg_activity_|in_process|boolean|24
demos_qa|stg_activity_|bas_ts|date|25
demos_qa|stg_activity_|insert_ts|date|26
demos_qa|stg_activity_|update_ts|date|27
demos_qa|stg_activity_filter_activity_type_id|activity_id|numeric(24,0)|1
demos_qa|stg_activity_filter_activity_type_id|account_id|numeric(12,0)|2
demos_qa|stg_activity_filter_activity_type_id|strategy_id|integer|3
demos_qa|stg_activity_filter_activity_type_id|activity_type_id|smallint|4
demos_qa|stg_activity_filter_activity_type_id|security_id|numeric(12,0)|5
demos_qa|stg_activity_filter_activity_type_id|activity_dt|date|6
demos_qa|stg_activity_filter_activity_type_id|tla_dt|date|7
demos_qa|stg_activity_filter_activity_type_id|tla_dt_reliable_ind|boolean|8
demos_qa|stg_activity_filter_activity_type_id|corp_action_decl_id|numeric(12,0)|9
demos_qa|stg_activity_filter_activity_type_id|corp_action_decl_reliable_ind|boolean|10
demos_qa|stg_activity_filter_activity_type_id|effective_dt|date|11
demos_qa|stg_activity_filter_activity_type_id|tax_dt|date|12
demos_qa|stg_activity_filter_activity_type_id|business_dt|date|13
demos_qa|stg_activity_filter_activity_type_id|advisor_cd|character varying|14
demos_qa|stg_activity_filter_activity_type_id|advisor_id|numeric(7,0)|15
demos_qa|stg_activity_filter_activity_type_id|business_unit_id|numeric(7,0)|16
demos_qa|stg_activity_filter_activity_type_id|user_id|numeric(18,0)|17
demos_qa|stg_activity_filter_activity_type_id|trailer_|character varying|18
demos_qa|stg_activity_filter_activity_type_id|net_amount|numeric(26,10)|19
demos_qa|stg_activity_filter_activity_type_id|as_of_ind|smallint|20
demos_qa|stg_activity_filter_activity_type_id|cancel_ind|boolean|21
demos_qa|stg_activity_filter_activity_type_id|foreign_currency_ind|boolean|22
demos_qa|stg_activity_filter_activity_type_id|muse_activity_id|numeric(24,0)|23
demos_qa|stg_activity_filter_activity_type_id|in_process|boolean|24
demos_qa|stg_activity_filter_activity_type_id|bas_ts|date|25
demos_qa|stg_activity_filter_activity_type_id|insert_ts|date|26
demos_qa|stg_activity_filter_activity_type_id|update_ts|date|27
demos_qa|stg_activity_id_xref|activity_id|numeric(24,0)|1
demos_qa|stg_activity_id_xref|bas_activity_id|character varying|2
demos_qa|stg_activity_id_xref|deep_bas_activity_id|character varying|3
demos_qa|stg_activity_id_xref|confirmed_ind|smallint|4
demos_qa|stg_activity_id_xref|bas_display_activity_type_id|character varying|5
demos_qa|stg_activity_id_xref|insert_ts|timestamp without time zone|6
demos_qa|stg_activity_id_xref|update_ts|timestamp without time zone|7
demos_qa|stg_amort_rate|firm_id|smallint|1
demos_qa|stg_amort_rate|batch_dt|date|2
demos_qa|stg_amort_rate|msg_type_cd|character varying|3
demos_qa|stg_amort_rate|msg_cli|character varying|4
demos_qa|stg_amort_rate|msg_group_slct_id|character varying|5
demos_qa|stg_amort_rate|msg_adp_sec|character varying|6
demos_qa|stg_amort_rate|msg_prd_cd|character varying|7
demos_qa|stg_amort_rate|msg_act|character varying|8
demos_qa|stg_amort_rate|factor_rt|numeric(12,10)|9
demos_qa|stg_amort_rate|factor_dt|date|10
demos_qa|stg_amort_rate|processing_dt|date|11
demos_qa|stg_amort_rate|created_ts|timestamp without time zone|12
demos_qa|stg_balance|firm_id|smallint|1
demos_qa|stg_balance|batch_dt|date|2
demos_qa|stg_balance|record_type_cd|character varying|3
demos_qa|stg_balance|client_nbr|character varying|4
demos_qa|stg_balance|group_slct_id|character varying|5
demos_qa|stg_balance|branch_cd|character varying|6
demos_qa|stg_balance|account_cd|character varying|7
demos_qa|stg_balance|currency_cd|character varying|8
demos_qa|stg_balance|type_account_cd|character varying|9
demos_qa|stg_balance|action|character varying|10
demos_qa|stg_balance|ydys_hse_exces_amt|numeric(17,2)|11
demos_qa|stg_balance|ydys_equity_pct|numeric(7,0)|12
demos_qa|stg_balance|ydys_equity_amt|numeric(17,2)|13
demos_qa|stg_balance|ydys_mrkt_val_amt|numeric(17,2)|14
demos_qa|stg_balance|ydys_trade_dt_amt|numeric(17,2)|15
demos_qa|stg_balance|tdys_trade_dt_amt|numeric(17,2)|16
demos_qa|stg_balance|ydys_settlm_dt_amt|numeric(17,2)|17
demos_qa|stg_balance|tdys_settlm_dt_amt|numeric(17,2)|18
demos_qa|stg_balance|rr_cd|character varying|19
demos_qa|stg_balance|chk_br_acct_ty_nbr|character varying|20
demos_qa|stg_balance|class_acct_mrgn_cd|character varying|21
demos_qa|stg_balance|gi_tdys_trd_dt_amt|numeric(17,2)|22
demos_qa|stg_balance|gi_tdys_settlm_amt|numeric(17,2)|23
demos_qa|stg_balance|processing_dt|date|24
demos_qa|stg_balance|created_ts|timestamp without time zone|25
demos_qa|stg_bond_call_rates|firm_id|smallint|1
demos_qa|stg_bond_call_rates|batch_dt|date|2
demos_qa|stg_bond_call_rates|msi_type_cd|character varying|3
demos_qa|stg_bond_call_rates|msi_cli|character varying|4
demos_qa|stg_bond_call_rates|msi_group_slct_id|character varying|5
demos_qa|stg_bond_call_rates|msi_adp_sec|character varying|6
demos_qa|stg_bond_call_rates|call_dt|date|7
demos_qa|stg_bond_call_rates|msi_act|character varying|8
demos_qa|stg_bond_call_rates|call_price|numeric(11,5)|9
demos_qa|stg_bond_call_rates|processing_dt|date|10
demos_qa|stg_bond_call_rates|created_ts|timestamp without time zone|11
demos_qa|stg_bond_rate|firm_id|smallint|1
demos_qa|stg_bond_rate|batch_dt|date|2
demos_qa|stg_bond_rate|msk_type_cd|character varying|3
demos_qa|stg_bond_rate|msk_cli|character varying|4
demos_qa|stg_bond_rate|msk_group_slct_id|character varying|5
demos_qa|stg_bond_rate|msk_adp_sec|character varying|6
demos_qa|stg_bond_rate|msk_act|character varying|7
demos_qa|stg_bond_rate|interest_rt|numeric(11,8)|8
demos_qa|stg_bond_rate|maturity_dt|date|9
demos_qa|stg_bond_rate|accrue_start_dt|date|10
demos_qa|stg_bond_rate|accrue_end_dt|date|11
demos_qa|stg_bond_rate|dated_dt|date|12
demos_qa|stg_bond_rate|dated_dt_cd|character varying|13
demos_qa|stg_bond_rate|coupon_first_dt|date|14
demos_qa|stg_bond_rate|date_coupon_cd|character varying|15
demos_qa|stg_bond_rate|evaluation_bond_cd|character varying|16
demos_qa|stg_bond_rate|day_delay_qty|smallint|17
demos_qa|stg_bond_rate|cmo_ind|character varying|18
demos_qa|stg_bond_rate|pool_nbr|character varying|19
demos_qa|stg_bond_rate|day_wt_avg_mat_qty|numeric(9,5)|20
demos_qa|stg_bond_rate|serial_bond_nbr|character varying|21
demos_qa|stg_bond_rate|state_cd|character varying|22
demos_qa|stg_bond_rate|avg_wght_cpn_amt|numeric(9,5)|23
demos_qa|stg_bond_rate|ins_jjk_cd|character varying|24
demos_qa|stg_bond_rate|date_pay_actual_cd|character varying|25
demos_qa|stg_bond_rate|prerefunded_dt|date|26
demos_qa|stg_bond_rate|prerefunded_rt|numeric(7,3)|27
demos_qa|stg_bond_rate|interest_calc_cd|character varying|28
demos_qa|stg_bond_rate|rate_bond_dt|date|29
demos_qa|stg_bond_rate|bond_ext_rt|numeric(5,3)|30
demos_qa|stg_bond_rate|pay_interest_dt|date|31
demos_qa|stg_bond_rate|defease_ind|character varying|32
demos_qa|stg_bond_rate|int_pay_cd|character varying|33
demos_qa|stg_bond_rate|processing_dt|date|34
demos_qa|stg_bond_rate|created_ts|timestamp without time zone|35
demos_qa|stg_book_keeping_trans|firm_id|smallint|1
demos_qa|stg_book_keeping_trans|batch_dt|date|2
demos_qa|stg_book_keeping_trans|rec_type_cd|character varying|3
demos_qa|stg_book_keeping_trans|client_nbr|character varying|4
demos_qa|stg_book_keeping_trans|group_slct_id|character varying|5
demos_qa|stg_book_keeping_trans|processing_dt|date|6
demos_qa|stg_book_keeping_trans|branch_cd|character varying|7
demos_qa|stg_book_keeping_trans|account_cd|character varying|8
demos_qa|stg_book_keeping_trans|currency_cd|character varying|9
demos_qa|stg_book_keeping_trans|type_account_cd|character varying|10
demos_qa|stg_book_keeping_trans|chck_brch_acct_nbr|character varying|11
demos_qa|stg_book_keeping_trans|security_adp_nbr|character varying|12
demos_qa|stg_book_keeping_trans|trans_acct_hist_cd|character varying|13
demos_qa|stg_book_keeping_trans|trans_hist_seq_nbr|integer|14
demos_qa|stg_book_keeping_trans|transaction_dt|date|15
demos_qa|stg_book_keeping_trans|debit_credit_cd|character varying|16
demos_qa|stg_book_keeping_trans|action_cd|character varying|17
demos_qa|stg_book_keeping_trans|cusip_nbr|character varying|18
demos_qa|stg_book_keeping_trans|cusip_issr_cd|character varying|19
demos_qa|stg_book_keeping_trans|share_trans_qty|numeric(17,5)|20
demos_qa|stg_book_keeping_trans|cusip_extend_nbr|character varying|21
demos_qa|stg_book_keeping_trans|cdg_cusip_cd|character varying|22
demos_qa|stg_book_keeping_trans|rr_cd|character varying|23
demos_qa|stg_book_keeping_trans|trailer2_cd|character varying|24
demos_qa|stg_book_keeping_trans|trailer3_cd|character varying|25
demos_qa|stg_book_keeping_trans|rfrn_id|character varying|26
demos_qa|stg_book_keeping_trans|batch_cd|character varying|27
demos_qa|stg_book_keeping_trans|entry_cd|character varying|28
demos_qa|stg_book_keeping_trans|tran_total_amt|numeric(17,2)|29
demos_qa|stg_book_keeping_trans|line_desc_msd_qty|smallint|30
demos_qa|stg_book_keeping_trans|dtc_actvty_cd|character varying|31
demos_qa|stg_book_keeping_trans|srce_tran_cd|character varying|32
demos_qa|stg_book_keeping_trans|client_use_txt|character varying|33
demos_qa|stg_book_keeping_trans|crrn_cvrsn_rt|numeric(15,8)|34
demos_qa|stg_book_keeping_trans|ctgy_cd|character varying|35
demos_qa|stg_book_keeping_trans|tle_misc_txt|character varying|36
demos_qa|stg_book_keeping_trans|tle_trnfr_typ_cd|character varying|37
demos_qa|stg_book_keeping_trans|gift_cd|character varying|38
demos_qa|stg_book_keeping_trans|cbt_control_id|character varying|39
demos_qa|stg_book_keeping_trans|cbt_cntra_pty_cd|character varying|40
demos_qa|stg_book_keeping_trans|instr_spcl_orgn_cd|character varying|41
demos_qa|stg_book_keeping_trans|trans_control_id|character varying|42
demos_qa|stg_book_keeping_trans|created_ts|timestamp without time zone|43
demos_qa|stg_commission_info|firm_id|smallint|1
demos_qa|stg_commission_info|batch_dt|date|2
demos_qa|stg_commission_info|rec_type_cd|character varying|3
demos_qa|stg_commission_info|client_nbr|character varying|4
demos_qa|stg_commission_info|group_slct_id|character varying|5
demos_qa|stg_commission_info|processing_dt|date|6
demos_qa|stg_commission_info|branch_cd|character varying|7
demos_qa|stg_commission_info|account_cd|character varying|8
demos_qa|stg_commission_info|currency_cd|character varying|9
demos_qa|stg_commission_info|type_account_cd|character varying|10
demos_qa|stg_commission_info|chck_brch_acct_nbr|character varying|11
demos_qa|stg_commission_info|security_adp_nbr|character varying|12
demos_qa|stg_commission_info|trans_acct_hist_cd|character varying|13
demos_qa|stg_commission_info|trans_hist_seq_nbr|integer|14
demos_qa|stg_commission_info|transaction_dt|date|15
demos_qa|stg_commission_info|debit_credit_cd|character varying|16
demos_qa|stg_commission_info|action_cd|character varying|17
demos_qa|stg_commission_info|prc_sec_amt|numeric(15,8)|18
demos_qa|stg_commission_info|desc_line_qty|smallint|19
demos_qa|stg_commission_info|blttr_mrkt_cd|character varying|20
demos_qa|stg_commission_info|blttr_cpcty_cd|character varying|21
demos_qa|stg_commission_info|int_accrd_bond_amt|numeric(17,2)|22
demos_qa|stg_commission_info|broker_contra_cd|character varying|23
demos_qa|stg_commission_info|date_trade_sec_cd|character varying|24
demos_qa|stg_commission_info|cncl_cmmsn_trd_cd|character varying|25
demos_qa|stg_commission_info|rr_trans_cd|character varying|26
demos_qa|stg_commission_info|wthld_tax_cd|character varying|27
demos_qa|stg_commission_info|spcl_trade_cd|character varying|28
demos_qa|stg_commission_info|int_bond_frqnc_cd|character varying|29
demos_qa|stg_commission_info|trd_tmstp_ss_txt|character varying|30
demos_qa|stg_commission_info|tax_state_amt|numeric(13,2)|31
demos_qa|stg_commission_info|fee_sec_amt|numeric(13,2)|32
demos_qa|stg_commission_info|pstg_chrg_amt|numeric(11,2)|33
demos_qa|stg_commission_info|desc_add_prnt_cd|character varying|34
demos_qa|stg_commission_info|instr_buy_cd|character varying|35
demos_qa|stg_commission_info|gnrl_prps_fee_amt|numeric(13,2)|36
demos_qa|stg_commission_info|broker_exec_cd|character varying|37
demos_qa|stg_commission_info|frst_mny_amt|numeric(17,2)|38
demos_qa|stg_commission_info|account_clsfn_cd|character varying|39
demos_qa|stg_commission_info|ggrph_lctn_cd|character varying|40
demos_qa|stg_commission_info|branch_prft_ctr_cd|character varying|41
demos_qa|stg_commission_info|language_cd|character varying|42
demos_qa|stg_commission_info|psr_olts_cd|character varying|43
demos_qa|stg_commission_info|grnte_grntr_cd|character varying|44
demos_qa|stg_commission_info|cmmsn_amt|numeric(13,2)|45
